campus	cdc_campus	school_level	sln	campus_name	fall_enrollment	cumul_enrollment	black	latino	white	native_amer	asian	pac_isl	two_plus	ecodis	el	atrisk	number_of_campuses	disd	year_growth_rate	rel_perf_staar_only_scale	d1_staar_raw	EcoDisRange	ay	parent_pct_pos	student_survey_pct	student_survey_scale	extracurricular_participation_pct	extracurricular_participation_scale	discr_removal_rate	discr_removal_rateNEW	original_disc_adm_rem_g21	dpop_rate_enr	dpop_rate_cumul	fac_pct_pos	mot30_item_smooshed	mot30_n	mot30_pct_pos	mot25_item_smooshed	mot25_n	mot25_pct_pos	hyg4_item_smooshed	hyg4_n	hyg4_pct_pos	hyg8_item_smooshed	hyg8_n	hyg8_pct_pos	hyg37_item_smooshed	hyg37_n	hyg37_pct_pos	hyg38_item_smooshed	hyg38_n	hyg38_pct_pos	mot19_item_smooshed	mot19_n	mot19_pct_pos	mot42_item_smooshed	mot42_n	mot42_pct_pos	hyg43_item_smooshed	hyg43_n	hyg43_pct_pos	hyg44_item_smooshed	hyg44_n	hyg44_pct_pos	hyg46_item_smooshed	hyg46_n	hyg46_pct_pos	hyg13_item_smooshed	hyg13_n	hyg13_pct_pos	hyg14_item_smooshed	hyg14_n	hyg14_pct_pos	BeliefsandPriorities	CollegeGoingCulture	CultureofFeedbackandSupport	PositiveCultureandEnvironment	TeacherPrincipalTrust	TeacherTeacherTrust	growth_tests_denominator	BothAlllevelstoDidNotMeet_1	BothAlllevelstoApproaches1	BothAlllevelstoMeets_1	BothAlllevelstoMasters_NA	year_growth_num	excr_acct_weight	stu_survey_acct_weight	extracurricular_spending_all_funds	extracurricular_spending_general_fund	discretionary_admin_removals_n	removals	discipline_pop	y2	x2
057905017	057905017	Senior High	17	H GRADY SPRUCE H S	1826	2021	18.5	78.1	2.2	0.8	0	0	0.4	90.5	57	84.1	1	y	65.859872611465	73	37	90.1 to 91	2019	82.5	70	73	 0.528 	59	0.63001485884101	0.63001485884101	424	16.4841182913472	0.148936170212766	57	Teachersexpectmoststudentsinthisschooltogotocollege.	85	51.7647058823529	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	76	56.578947368421	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	117	52.991452991453	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	118	46.6101694915254	Teachersinthisschooltrusteachother	76	60.5263157894737	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	75	82.6666666666667	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	115	51.304347826087	Theprincipalhasconfidenceintheexpertiseoftheteachers.	76	56.578947368421	Itrusttheprincipalathisorherword.	76	47.3684210526316	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	75	48	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	76	39.4736842105263	Iusuallylookforwardtoworkingeachdayatthisschool.	115	53.9130434782609	IbelieveIworkinanenvironmentofsupportandrespect.	114	50	59.8290598290598	62.7218934911243	54.625550660793	42.0960698689956	47.3384030418251	75.4966887417219	785	82	79	178	178	517	0.05	0.05	196	196	424	673	301	32.709250	-96.654224
057905024	057905024	Senior High	24	NORTH DALLAS H S	1060	1186	21.4	71.8	2.6	0.7	2.5	0.1	0.9	90.7	42.2	74.1	1	y	56.2647754137116	72	36	90.1 to 91	2019	82.8	71	75	 0.759 	74	0.375	0.375	66	11.2264150943396	0.100337268128162	67.2	Teachersexpectmoststudentsinthisschooltogotocollege.	50	70	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	42	59.5238095238095	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	71	76.056338028169	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	72	62.5	Teachersinthisschooltrusteachother	41	56.0975609756098	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	41	68.2926829268293	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	69	59.4202898550725	Theprincipalhasconfidenceintheexpertiseoftheteachers.	41	65.8536585365854	Itrusttheprincipalathisorherword.	41	70.7317073170732	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	41	70.7317073170732	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	41	70.7317073170732	Iusuallylookforwardtoworkingeachdayatthisschool.	70	70	IbelieveIworkinanenvironmentofsupportandrespect.	70	67.1428571428571	74.9559082892416	66.6666666666667	61.6935483870968	58.2496413199426	70.7317073170732	70.5521472392638	423	43	36	118	41	238	0.05	0.05	350	348	66	176	119	32.810317	-96.795120
057905028	057905028	Senior High	28	EMMETT J CONRAD H S	1289	1436	22.7	59.3	2.7	0.1	14.4	0.2	0.6	82.5	53.7	74.6	1	y	64.5879732739421	79	42	82.1 to 83	2019	87.1	71	75	 0.693 	71	0.447619047619048	0.447619047619048	47	6.90457719162141	0.0619777158774373	71.7	Teachersexpectmoststudentsinthisschooltogotocollege.	72	80.5555555555556	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	59	55.9322033898305	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	98	69.3877551020408	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	100	67	Teachersinthisschooltrusteachother	59	66.1016949152542	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	59	71.1864406779661	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	100	71	Theprincipalhasconfidenceintheexpertiseoftheteachers.	59	69.4915254237288	Itrusttheprincipalathisorherword.	59	64.4067796610169	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	59	59.3220338983051	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	59	69.4915254237288	Iusuallylookforwardtoworkingeachdayatthisschool.	99	78.7878787878788	IbelieveIworkinanenvironmentofsupportandrespect.	100	73	75.4740834386852	81.2064965197216	63.8418079096045	68.2459677419355	66.5859564164649	74.5762711864407	449	47	46	124	73	290	0.05	0.05	290	283	47	105	89	32.876545	-96.751766
057905032	057905032	Senior High	32	JAMES MADISON H S	490	522	60.4	39	0.2	0	0	0	0.4	89.4	27.6	70.6	1	y	62.1004566210046	70	35	89.1 to 90	2019	79.1	67	69	 0.859 	77	0.256410256410256	0.256410256410256	10	7.14285714285714	0.0670498084291188	91.5	Teachersexpectmoststudentsinthisschooltogotocollege.	43	88.3720930232558	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	34	85.2941176470588	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	55	90.9090909090909	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	56	91.0714285714286	Teachersinthisschooltrusteachother	34	94.1176470588235	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	34	91.1764705882353	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	56	85.7142857142857	Theprincipalhasconfidenceintheexpertiseoftheteachers.	34	97.0588235294118	Itrusttheprincipalathisorherword.	34	94.1176470588235	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	34	85.2941176470588	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	34	94.1176470588235	Iusuallylookforwardtoworkingeachdayatthisschool.	56	87.5	IbelieveIworkinanenvironmentofsupportandrespect.	56	89.2857142857143	93.0337078651685	88.3268482490272	91.1764705882353	87.8571428571429	93.6974789915966	94.8529411764706	219	17	21	67	31	136	0.05	0.05	698	677	10	39	35	32.771310	-96.764876
057905042	057905042	Middle	42	WILLIAM HAWLEY ATWELL LAW ACADEMY	785	919	69	28.5	1.4	0.5	0	0	0.5	99.5	19.2	71.8	1	y	54.3778801843318	72	32	99.1 to 100	2019	63.7	64	60	 0.896 	77	0.303030303030303	0.303030303030303	140	33.7579617834395	0.28835690968444	68.2	Teachersexpectmoststudentsinthisschooltogotocollege.	35	57.1428571428571	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	27	48.1481481481481	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	39	64.1025641025641	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	41	68.2926829268293	Teachersinthisschooltrusteachother	28	71.4285714285714	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	28	78.5714285714286	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	41	53.6585365853659	Theprincipalhasconfidenceintheexpertiseoftheteachers.	28	71.4285714285714	Itrusttheprincipalathisorherword.	28	64.2857142857143	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	28	64.2857142857143	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	27	66.6666666666667	Iusuallylookforwardtoworkingeachdayatthisschool.	41	58.5365853658537	IbelieveIworkinanenvironmentofsupportandrespect.	41	60.9756097560976	73.9811912225705	78.0952380952381	58.6826347305389	50.1222493887531	67.6923076923077	80.3571428571429	1302	157	254	188	109	708	0.05	0.05	102	95	140	462	265	32.677139	-96.843285
057905043	057905043	Middle	43	T W BROWNE MIDDLE	570	650	43.7	51.9	2.3	0.7	0.2	0.2	1.1	97.2	38.6	79.6	1	y	57.6964477933262	75	34	97.1 to 98	2019	78.4	67	71	 0.998 	89	0.406130268199234	0.406130268199234	106	23.5087719298246	0.206153846153846	89.2	Teachersexpectmoststudentsinthisschooltogotocollege.	34	97.0588235294118	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	27	85.1851851851852	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	54	94.4444444444444	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	55	90.9090909090909	Teachersinthisschooltrusteachother	28	78.5714285714286	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	28	75	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	54	90.7407407407407	Theprincipalhasconfidenceintheexpertiseoftheteachers.	28	92.8571428571429	Itrusttheprincipalathisorherword.	27	92.5925925925926	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	27	92.5925925925926	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	28	92.8571428571429	Iusuallylookforwardtoworkingeachdayatthisschool.	54	87.037037037037	IbelieveIworkinanenvironmentofsupportandrespect.	54	92.5925925925926	93.0875576036866	95.5665024630542	86.9565217391304	83.8589981447124	92.7461139896373	82.7272727272727	929	104	202	142	88	536	0.05	0.05	116	116	106	261	134	32.696315	-96.875691
057905044	057905044	Middle	44	EDWARD H CARY MIDDLE	590	644	6.4	91.9	1	0.7	0	0	0	94.2	76.3	91.2	1	y	57.0663811563169	66	29	94.1 to 95	2019	82.7	66	70	 0.719 	72	0.4765625	0.4765625	61	11.6949152542373	0.107142857142857	47.4	Teachersexpectmoststudentsinthisschooltogotocollege.	34	52.9411764705882	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	29	31.0344827586207	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	47	46.8085106382979	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	46	32.6086956521739	Teachersinthisschooltrusteachother	29	62.0689655172414	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	29	65.5172413793103	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	46	43.4782608695652	Theprincipalhasconfidenceintheexpertiseoftheteachers.	29	24.1379310344828	Itrusttheprincipalathisorherword.	29	27.5862068965517	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	29	24.1379310344828	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	29	20.6896551724138	Iusuallylookforwardtoworkingeachdayatthisschool.	46	50	IbelieveIworkinanenvironmentofsupportandrespect.	46	47.8260869565217	49.7326203208556	60.7843137254902	39.0804597701149	36.9565217391304	28.5714285714286	68.9655172413793	934	121	207	122	83	533	0.05	0.05	115	98	61	128	69	32.888356	-96.848160
057905045	057905045	Middle	45	E B COMSTOCK MIDDLE	798	874	31.7	65.9	2	0.4	0	0	0	99.5	47.6	82.1	1	y	53.3227848101266	66	29	99.1 to 100	2019	77.7	64	60	 0.923 	78	0.2560706401766	0.2560706401766	116	29.3233082706767	0.267734553775744	60.3	Teachersexpectmoststudentsinthisschooltogotocollege.	40	62.5	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	32	53.125	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	50	58	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	51	60.7843137254902	Teachersinthisschooltrusteachother	32	50	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	32	59.375	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	51	50.9803921568627	Theprincipalhasconfidenceintheexpertiseoftheteachers.	32	71.875	Itrusttheprincipalathisorherword.	32	68.75	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	32	56.25	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	32	65.625	Iusuallylookforwardtoworkingeachdayatthisschool.	50	54	IbelieveIworkinanenvironmentofsupportandrespect.	51	52.9411764705882	68.3168316831683	65.4166666666667	54.1666666666667	47.3477406679764	65.625	60.9375	1264	154	239	180	101	674	0.05	0.05	76	76	116	453	234	32.721791	-96.701507
057905046	057905046	Middle	46	YOUNG MEN'S LEADERSHIP ACADEMY AT	870	969	17.8	79.5	2	0.5	0	0	0.2	87.8	59.5	84.5	1	y	61.4788732394366	75	35	87.1 to 88	2019	76.9	66	70	 0.738 	73	0.378698224852071	0.378698224852071	64	12.4137931034483	0.111455108359133	47.5	Teachersexpectmoststudentsinthisschooltogotocollege.	35	40	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	31	35.4838709677419	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	42	45.2380952380952	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	42	45.2380952380952	Teachersinthisschooltrusteachother	32	50	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	32	59.375	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	41	39.0243902439024	Theprincipalhasconfidenceintheexpertiseoftheteachers.	32	50	Itrusttheprincipalathisorherword.	32	46.875	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	32	37.5	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	32	34.375	Iusuallylookforwardtoworkingeachdayatthisschool.	42	42.8571428571429	IbelieveIworkinanenvironmentofsupportandrespect.	42	40.4761904761905	58.3832335329341	56.7307692307692	35.4838709677419	30.622009569378	38.7387387387387	64.84375	1420	161	310	232	170	873	0.05	0.05	74	69	64	169	108	32.740722	-96.648931
057905047	057905047	Middle	47	BENJAMIN FRANKLIN INTERNATIONAL EX	1103	1204	18.4	72.6	6.2	0.4	1.3	0	1.2	81.7	50.9	73.3	1	y	59.7954790096878	85	43	81.1 to 82	2019	86.7	68	72	 0.643 	70	0.516949152542373	0.516949152542373	61	7.07162284678151	0.0647840531561462	51.5	Teachersexpectmoststudentsinthisschooltogotocollege.	58	65.5172413793103	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	52	38.4615384615385	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	66	43.9393939393939	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	67	35.8208955223881	Teachersinthisschooltrusteachother	52	63.4615384615385	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	52	61.5384615384615	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	67	38.8059701492537	Theprincipalhasconfidenceintheexpertiseoftheteachers.	52	50	Itrusttheprincipalathisorherword.	52	46.1538461538462	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	52	42.3076923076923	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	52	48.0769230769231	Iusuallylookforwardtoworkingeachdayatthisschool.	67	35.8208955223881	IbelieveIworkinanenvironmentofsupportandrespect.	67	44.7761194029851	46.8045112781955	71.7948717948718	37.8205128205128	36.1861861861862	45.3296703296703	71.1538461538462	1858	133	383	333	262	1111	0.05	0.05	89	77	61	118	78	32.886198	-96.785249
057905048	057905048	Middle	48	W H GASTON MIDDLE	939	1015	13.6	80.3	4.9	0.2	0.2	0	0.7	93.4	55.3	80.2	1	y	62.1486570893192	81	38	93.1 to 94	2019	81.9	68	72	 1.000 	100	0.5	0.5	172	15.7614483493078	0.145812807881773	57.3	Teachersexpectmoststudentsinthisschooltogotocollege.	60	50	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	54	53.7037037037037	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	76	51.3157894736842	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	76	47.3684210526316	Teachersinthisschooltrusteachother	53	77.3584905660377	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	53	81.1320754716981	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	76	47.3684210526316	Theprincipalhasconfidenceintheexpertiseoftheteachers.	53	47.1698113207547	Itrusttheprincipalathisorherword.	53	45.2830188679245	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	53	49.0566037735849	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	53	49.0566037735849	Iusuallylookforwardtoworkingeachdayatthisschool.	76	42.1052631578947	IbelieveIworkinanenvironmentofsupportandrespect.	76	48.6842105263158	55.7755775577558	63.4078212290503	56.7901234567901	38.3905013192612	47.1698113207547	82.0754716981132	1601	160	306	281	248	995	0.05	0.05	112	110	172	344	148	32.826086	-96.693622
057905050	057905050	Middle	50	ROBERT T HILL MIDDLE	862	933	13.5	76.2	5.8	0.2	3.2	0.2	0.8	87.7	53.7	75.4	1	y	57.6558265582656	82	40	87.1 to 88	2019	81.2	67	71	 0.945 	79	0.560157790927022	0.560157790927022	284	23.4338747099768	0.216505894962487	68.6	Teachersexpectmoststudentsinthisschooltogotocollege.	41	80.4878048780488	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	36	55.5555555555556	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	50	60	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	51	62.7450980392157	Teachersinthisschooltrusteachother	35	82.8571428571429	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	35	85.7142857142857	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	50	58	Theprincipalhasconfidenceintheexpertiseoftheteachers.	35	65.7142857142857	Itrusttheprincipalathisorherword.	35	51.4285714285714	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	35	54.2857142857143	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	35	57.1428571428571	Iusuallylookforwardtoworkingeachdayatthisschool.	51	50.9803921568627	IbelieveIworkinanenvironmentofsupportandrespect.	51	60.7843137254902	75.0617283950617	77.1428571428572	60.6481481481482	51.4792899408284	57.9591836734694	89.2857142857143	1476	110	268	281	192	851	0.05	0.05	100	97	284	507	202	32.856590	-96.704503
057905051	057905051	Middle	51	OLIVER WENDELL HOLMES HUMANITIES/C	714	772	65.8	32.2	1.4	0.1	0	0	0.4	98.9	22.3	77.6	1	y	67.1316477768091	80	36	98.1 to 99	2019	81.7	69	73	 0.454 	56	0.428571428571429	0.428571428571429	-999	1.96078431372549	0.0181347150259067	72.2	Teachersexpectmoststudentsinthisschooltogotocollege.	30	63.3333333333333	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	26	69.2307692307692	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	41	75.609756097561	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	42	71.4285714285714	Teachersinthisschooltrusteachother	26	57.6923076923077	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	26	61.5384615384615	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	41	60.9756097560976	Theprincipalhasconfidenceintheexpertiseoftheteachers.	26	73.0769230769231	Itrusttheprincipalathisorherword.	26	69.2307692307692	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	26	73.0769230769231	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	26	88.4615384615385	Iusuallylookforwardtoworkingeachdayatthisschool.	42	71.4285714285714	IbelieveIworkinanenvironmentofsupportandrespect.	42	69.0476190476191	78.978978978979	73.1843575418994	73.5483870967742	58.7112171837709	79.6703296703297	69.2307692307692	1147	112	298	231	129	770	0.05	0.05	87	87	9	21	14	32.715691	-96.791384
057905052	057905052	Middle	52	PIEDMONT GLOBAL ACADEMY	1028	1094	13.7	85	0.8	0.3	0	0	0.2	92.6	58.9	85.9	1	y	59.605026929982	77	35	92.1 to 93	2019	73.8	68	72	 0.816 	75	0.581560283687943	0.581560283687943	328	22.568093385214	0.212065813528336	47.9	Teachersexpectmoststudentsinthisschooltogotocollege.	62	54.8387096774194	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	55	38.1818181818182	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	79	46.8354430379747	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	79	43.0379746835443	Teachersinthisschooltrusteachother	55	38.1818181818182	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	55	50.9090909090909	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	79	35.4430379746835	Theprincipalhasconfidenceintheexpertiseoftheteachers.	55	43.6363636363636	Itrusttheprincipalathisorherword.	55	43.6363636363636	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	55	52.7272727272727	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	55	49.0909090909091	Iusuallylookforwardtoworkingeachdayatthisschool.	79	51.8987341772152	IbelieveIworkinanenvironmentofsupportandrespect.	79	46.8354430379747	51.5873015873016	62.0967741935484	38.1818181818182	34.1772151898734	47.012987012987	54.337899543379	1671	180	360	250	206	996	0.05	0.05	93	81	328	564	232	32.757923	-96.689789
057905054	057905054	Middle	54	THOMAS C MARSH MIDDLE	963	1026	5.4	90.4	2.8	0.4	0.3	0.1	0.5	89.5	67.6	85.9	1	y	58.1538461538462	75	35	89.1 to 90	2019	81.7	65	69	 0.757 	73	0.527397260273973	0.527397260273973	77	9.24195223260644	0.0867446393762183	44.7	Teachersexpectmoststudentsinthisschooltogotocollege.	56	53.5714285714286	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	47	36.1702127659575	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	77	41.5584415584416	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	77	32.4675324675325	Teachersinthisschooltrusteachother	49	53.0612244897959	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	49	59.1836734693878	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	76	46.0526315789474	Theprincipalhasconfidenceintheexpertiseoftheteachers.	47	29.7872340425532	Itrusttheprincipalathisorherword.	48	33.3333333333333	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	48	31.25	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	47	27.6595744680851	Iusuallylookforwardtoworkingeachdayatthisschool.	77	51.9480519480519	IbelieveIworkinanenvironmentofsupportandrespect.	77	41.5584415584416	49.6742671009772	55.2870090634441	31.1643835616438	40.6005221932115	29.3413173652695	62.2448979591837	1625	161	352	250	182	945	0.05	0.05	115	83	77	146	89	32.912578	-96.850260
057905055	057905055	Middle	55	THOMAS J RUSK MIDDLE	648	704	22.1	73.5	1.4	0.5	1.5	0.2	0.9	96.9	56	79.2	1	y	64.1651031894934	87	43	96.1 to 97	2019	88.9	74	79	 0.995 	88	0.64	0.64	96	11.2654320987654	0.103693181818182	73.3	Teachersexpectmoststudentsinthisschooltogotocollege.	43	90.6976744186046	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	34	64.7058823529412	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	59	71.1864406779661	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	60	78.3333333333333	Teachersinthisschooltrusteachother	34	55.8823529411765	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	34	61.7647058823529	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	60	66.6666666666667	Theprincipalhasconfidenceintheexpertiseoftheteachers.	34	73.5294117647059	Itrusttheprincipalathisorherword.	34	67.6470588235294	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	34	55.8823529411765	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	34	70.5882352941177	Iusuallylookforwardtoworkingeachdayatthisschool.	60	65	IbelieveIworkinanenvironmentofsupportandrespect.	60	68.3333333333333	85.3556485355649	95.7364341085271	60.0985221674877	67.3333333333333	69.7478991596639	61.7647058823529	1066	86	221	206	171	684	0.05	0.05	118	108	96	150	73	32.824837	-96.833517
057905056	057905056	Middle	56	EWELL D WALKER MIDDLE	738	827	18	70.3	7.9	0.7	1.6	0.4	1.1	87.7	51.6	74.8	1	y	58.8658146964856	83	41	87.1 to 88	2019	78.3	62	59	 0.987 	86	0.325581395348837	0.325581395348837	14	4.20054200542005	0.0374848851269649	66	Teachersexpectmoststudentsinthisschooltogotocollege.	46	56.5217391304348	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	39	51.2820512820513	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	65	67.6923076923077	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	68	66.1764705882353	Teachersinthisschooltrusteachother	39	64.1025641025641	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	39	58.974358974359	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	67	59.7014925373134	Theprincipalhasconfidenceintheexpertiseoftheteachers.	39	61.5384615384615	Itrusttheprincipalathisorherword.	39	58.974358974359	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	39	48.7179487179487	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	38	57.8947368421053	Iusuallylookforwardtoworkingeachdayatthisschool.	67	62.6865671641791	IbelieveIworkinanenvironmentofsupportandrespect.	66	65.1515151515152	74.7191011235955	73.1884057971015	55.5555555555556	59.6096096096096	59.8513011152416	73.0769230769231	1252	88	212	240	197	737	0.05	0.05	151	124	14	43	31	32.919871	-96.810114
